id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url,mfcc_1Mean,mfcc_2Mean,mfcc_3Mean,mfcc_4Mean,mfcc_5Mean,mfcc_6Mean,mfcc_7Mean,mfcc_8Mean,mfcc_9Mean,mfcc_10Mean,mfcc_11Mean,mfcc_12Mean,mfcc_13Mean,chroma_1Mean,chroma_2Mean,chroma_3Mean,chroma_4Mean,chroma_5Mean,chroma_6Mean,chroma_7Mean,chroma_8Mean,chroma_9Mean,chroma_10Mean,chroma_11Mean,chroma_12Mean
42VsgItocQwOQC3XWZ8JNA,Hip-Hop,0.569,0.882,3,-2.777,0,0.06,0.0316,0,0.142,0.201,148.038,191701,4,https://p.scdn.co/mp3-preview/4b0178cf6991f59db18e12e2219ff11e27474b0a?cid=5fe60eee742d40ef853bb1ae66209140,28.69582,69.15031,25.949291,20.530056,9.57078,12.267046,0.57503283,10.436774,-0.7745623,10.543222,-3.151942,8.525395,-0.22796217,0.56579906,0.5115472,0.4801902,0.5497278,0.4141202,0.46681547,0.4938821,0.4554797,0.55298674,0.50763917,0.63971406,0.60066825
2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92E-05,0.205,0.138,136.952,260111,4,https://p.scdn.co/mp3-preview/c23e9088d5bbab9edfb8e6c37af8e8eee0016e39?cid=5fe60eee742d40ef853bb1ae66209140,-56.41277,67.36925,13.534019,12.274849,14.402769,9.682361,-0.3291975,10.62808,-10.183621,11.0768585,-2.7579772,4.9011602,-1.8670213,0.33036938,0.30686384,0.4519785,0.503498,0.41578585,0.43764144,0.44939822,0.65909994,0.71506274,0.6705098,0.5795675,0.42727
1oaV97SzklGWVLi9LdW4Hf,Hip-Hop,0.844,0.626,0,-5.677,1,0.281,0.034,0,0.123,0.376,166.044,133984,4,https://p.scdn.co/mp3-preview/1993b7378265939f1f04379b6cd4a05a328b13fe?cid=5fe60eee742d40ef853bb1ae66209140,-80.23453,95.79023,27.350433,1.2528406,0.49281597,16.64796,-1.7895092,9.781602,6.39128,7.8446703,2.9563973,10.951663,5.196081,0.41097417,0.4220322,0.42664623,0.4548932,0.5321183,0.62948626,0.66279006,0.570551,0.4919302,0.4980721,0.45562777,0.39602283
2dHHgzDwk4BJdRwy9uXhTO,Hip-Hop,0.715,0.62,1,-6.005,0,0.0484,0.417,0,0.0822,0.172,97.95,221520,4,https://p.scdn.co/mp3-preview/adc5d059e4ccc40bbad75f3844eb03546d9ab05a?cid=5fe60eee742d40ef853bb1ae66209140,-40.90593,88.469505,35.990696,17.101883,8.218199,10.5472355,-1.8714367,6.927629,-11.93461,7.914,-3.7664504,2.1576695,-2.6847773,0.33220708,0.4266209,0.30941695,0.4466514,0.54794544,0.29368278,0.3209627,0.27204475,0.38001472,0.28719088,0.28589872,0.35482797
6HgWWaMu31KdOpEG5l28BG,Hip-Hop,0.829,0.436,3,-8.205,1,0.327,0.15,0,0.0954,0.693,143.031,223204,4,https://p.scdn.co/mp3-preview/736c0ff37c1b6b7ca182ea6e78db36163e5e6eae?cid=5fe60eee742d40ef853bb1ae66209140,-73.55186,84.41321,4.5426974,26.36465,0.6043059,7.282698,0.10729857,8.457149,2.9986005,7.7655573,3.3902297,5.9187202,1.1459415,0.3968544,0.3846293,0.5747923,0.71956253,0.5478299,0.5671126,0.45318756,0.4845995,0.41973025,0.42901492,0.4889922,0.38495228
3GCdLUSnKSMJhs4Tj6CV3s,Hip-Hop,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,https://p.scdn.co/mp3-preview/330c6d6e5bfcc1bc831b6948b57ce9c98e7558bf?cid=5fe60eee742d40ef853bb1ae66209140,-55.973766,100.17096,-10.131388,21.05785,-2.9113586,5.7393403,7.7151184,-6.3890295,-0.06928577,5.3869667,-10.522969,7.0785956,-1.6736271,0.49361935,0.35780486,0.44462997,0.35767815,0.31367388,0.44304842,0.33214906,0.4392074,0.34615773,0.33694822,0.3329935,0.34854603
2FDTHlrBguDzQkp7PVj16Q,Hip-Hop,0.916,0.583,1,-8.067,1,0.241,0.186,0,0.0798,0.661,141.095,226383,4,https://p.scdn.co/mp3-preview/2e97b9631a29437339458578ad607eb22d23663a?cid=5fe60eee742d40ef853bb1ae66209140,-58.674156,76.84935,18.126192,14.886093,7.1777487,5.122307,-7.6374755,4.4078,-8.277711,-1.8058631,-5.034228,-4.3475957,-1.4075286,0.42718983,0.43255478,0.37200958,0.40234143,0.38480645,0.439687,0.41878253,0.42173576,0.46215504,0.46490756,0.44684204,0.40355355
3F5CgOj3wFlRv51JsHbxhe,Hip-Hop,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41E-06,0.093,0.366,165.921,218365,4,https://p.scdn.co/mp3-preview/0859116d6b69da68199ee5d8153bf9e33771267c?cid=5fe60eee742d40ef853bb1ae66209140,-64.13239,67.12942,22.455318,21.864635,11.493176,10.473737,-5.103614,10.289617,-2.047473,11.429021,5.2832513,7.3777833,1.875009,0.5483598,0.417417,0.39264014,0.4752017,0.5231487,0.4725151,0.40713745,0.5040947,0.5813559,0.50704926,0.5501355,0.6020419
44gmXwbdHjwQsQvsiraj14,Hip-Hop,0.765,0.591,5,-5.414,1,0.0831,0.482,6.94E-06,0.114,0.471,95.538,244446,4,https://p.scdn.co/mp3-preview/909235c66f630d4b1c665744ee6df3bc3da85661?cid=5fe60eee742d40ef853bb1ae66209140,-19.205694,87.04128,28.93909,6.479863,12.879275,4.974054,-4.1206446,0.5188867,-6.6257296,3.5075736,-2.249993,2.3767192,-2.3480868,0.27892557,0.25411275,0.27184066,0.2882988,0.40796632,0.40646616,0.28348297,0.33212823,0.5038177,0.6890974,0.47831377,0.31045797
5wG3HvLhF6Y5KTGlK0IW3J,Hip-Hop,0.571,0.549,1,-7.38,0,0.404,0.18,0,0.168,0.447,119.497,194787,4,https://p.scdn.co/mp3-preview/21a37a02779c9edc02d1b690d70779024f540793?cid=5fe60eee742d40ef853bb1ae66209140,-60.862377,76.21497,35.342926,25.192944,12.404322,17.276754,-8.674062,6.66561,-7.614545,12.183095,3.54017,8.345934,6.02077,0.37306565,0.4304021,0.30943638,0.40948042,0.45841914,0.4455073,0.55274737,0.5385048,0.7178377,0.62290907,0.4986462,0.44040483
6rjuKpPydT2SxN15TZpV7r,Hip-Hop,0.722,0.785,7,-5.451,0,0.0763,0.0942,0,0.119,0.529,122.986,144390,4,https://p.scdn.co/mp3-preview/54573fc63e075256431d9a8ea0a19a174b3d9112?cid=5fe60eee742d40ef853bb1ae66209140,-31.436499,84.57064,12.331453,0.6594734,8.051905,2.623279,-2.9707053,5.051059,-9.237094,5.0134726,-3.0372493,4.837935,-1.578272,0.43092957,0.31822523,0.42131224,0.38662517,0.43935746,0.4198157,0.34397155,0.507385,0.38281444,0.44237465,0.51453316,0.37647578
1i9lZvlaDdWDPyXEE95aiq,Hip-Hop,0.458,0.535,5,-4.854,0,0.0281,0.575,0,0.168,0.216,82.826,353755,4,https://p.scdn.co/mp3-preview/044ceba2a9451325fc9bf007447a2bdc333123b9?cid=5fe60eee742d40ef853bb1ae66209140,-21.72118,93.12999,29.45969,25.632818,13.588051,7.0817933,1.7253625,7.4028993,-6.903899,6.647743,-0.3664692,8.151574,-0.19921036,0.4268001,0.24614993,0.35844833,0.25580505,0.26355496,0.40590033,0.3684393,0.5504883,0.33447033,0.29281437,0.32358962,0.26919895
7KXjTSCq5nL1LoYtL7XAwS,Hip-Hop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,177000,4,https://p.scdn.co/mp3-preview/4e6df1ccb505e0d8a8f79086c321762a2b84bfd8?cid=5fe60eee742d40ef853bb1ae66209140,-76.53685,77.7478,8.32858,17.231869,5.723535,16.742971,6.6183867,14.795843,0.87578106,12.606701,4.8738656,4.217397,2.20864,0.53840536,0.532257,0.4954115,0.5220429,0.6077391,0.6337978,0.56986165,0.5870439,0.60871077,0.64473635,0.6287676,0.5452801
1auxYwYrFRqZP7t3s7w4um,Hip-Hop,0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,219333,4,https://p.scdn.co/mp3-preview/74a43f4b201a974603ad47f3917d0388e60d28f4?cid=5fe60eee742d40ef853bb1ae66209140,-46.066692,91.107796,-2.1981778,10.166151,14.126892,3.1436958,-0.15407829,8.541785,-4.92011,5.351301,-3.8575356,4.1548777,-1.6874549,0.4576107,0.27370507,0.26869202,0.3450287,0.35438886,0.39718902,0.39423233,0.40671316,0.41646272,0.4355312,0.3689109,0.36600095
7sO5G9EABYOXQKNPNiE9NR,Hip-Hop,0.88,0.428,9,-8.28,1,0.206,0.149,5.05E-05,0.114,0.333,100.007,172800,4,https://p.scdn.co/mp3-preview/89cee86b4663ac093731d7a433491dd71e286f61?cid=5fe60eee742d40ef853bb1ae66209140,-124.57149,105.883644,17.243507,19.37193,11.467056,-4.5425243,-1.8526218,12.507889,-2.207594,8.622236,4.114442,11.206268,7.7129683,0.40642104,0.47642285,0.42215484,0.57589066,0.5843318,0.44931278,0.37856728,0.430587,0.6220931,0.5822775,0.5868436,0.5512221
4tqcoej1zPvwePZCzuAjJd,Hip-Hop,0.495,0.722,6,-8.108,0,0.357,0.0697,0,0.113,0.539,175.627,239267,4,https://p.scdn.co/mp3-preview/3629ac0eb45bda9b83e86c415e46b12de5e55d3d?cid=5fe60eee742d40ef853bb1ae66209140,-78.56926,94.46562,13.065946,20.912073,-2.5214267,9.575806,-1.9619995,9.482814,1.6917298,8.003299,-2.7727978,8.284376,-0.143717,0.35888225,0.35781395,0.3154434,0.40087423,0.35213193,0.40158463,0.41072616,0.42545694,0.5626653,0.5686757,0.62818694,0.507269
7aqfrAY2p9BUSiupwk3svU,Hip-Hop,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,247444,4,https://p.scdn.co/mp3-preview/a4d013ad2c035152398ea652a7b5a0e374777432?cid=5fe60eee742d40ef853bb1ae66209140,-45.97729,77.66383,26.649921,14.803517,12.912033,11.144224,-6.25758,10.749452,-1.7709281,10.105191,1.3303164,8.302534,5.1000395,0.47733665,0.5259658,0.41128254,0.37724692,0.38400906,0.3547458,0.3648737,0.37935212,0.48724905,0.5472304,0.5192193,0.48308414
5SWnsxjhdcEDc7LJjq9UHk,Hip-Hop,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,195906,4,https://p.scdn.co/mp3-preview/743b07834a095402147d26a45f26688c77f1b6a3?cid=5fe60eee742d40ef853bb1ae66209140,-58.155506,93.808655,13.462578,30.86015,19.936594,18.408545,2.346582,27.394922,0.010598493,15.741681,4.8919578,0.43939114,4.8676214,0.52440506,0.48992807,0.5317975,0.61227095,0.62008584,0.62084454,0.6689178,0.6476286,0.6390558,0.6369268,0.71968323,0.6122428
5BbdKBZO0TH0GhfxUfyhL9,Hip-Hop,0.877,0.517,2,-5.426,0,0.0706,0.217,0,0.143,0.255,119.996,162053,4,https://p.scdn.co/mp3-preview/e3f686c55f7e5e9a08013dd6b52f1d542e628b49?cid=5fe60eee742d40ef853bb1ae66209140,-89.26756,110.44576,24.78153,21.142834,5.0490355,21.508408,3.2432334,12.155167,1.3688272,3.0307937,-4.11209,4.334368,0.5102936,0.2733415,0.3668607,0.46311656,0.3823366,0.4738756,0.437081,0.36046478,0.41478905,0.42803305,0.5675133,0.39755055,0.28359905
59nOXPmaKlBfGMDeOVGrIK,Hip-Hop,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893,4,https://p.scdn.co/mp3-preview/38e12dbcba624463f1a360afd5dcceaf281b1ea5?cid=5fe60eee742d40ef853bb1ae66209140,-73.01269,111.66073,17.406057,10.472175,20.165695,12.895117,3.1960897,13.353256,-2.647044,6.578908,-3.118089,5.0008726,4.4657702,0.4600265,0.47707367,0.3715828,0.41866413,0.39741465,0.54580176,0.41959533,0.40085584,0.46904072,0.36433676,0.39256886,0.36006576
67nepsnrcZkowTxMWigSbb,Hip-Hop,0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,246134,4,https://p.scdn.co/mp3-preview/7c7e0e4419d101bcf73764f245639d7bc83b662a?cid=5fe60eee742d40ef853bb1ae66209140,3.1184325,67.35848,23.576344,9.697878,18.077393,9.008489,-4.1371026,13.025833,-0.050880767,12.047771,1.0962174,6.7862053,5.900421,0.5259378,0.4787503,0.54318225,0.4938416,0.48484883,0.57401526,0.4811144,0.45670247,0.41333827,0.5049028,0.45191392,0.4526611
1fewSx2d5KIZ04wsooEBOz,Hip-Hop,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71E-05,0.238,0.638,109.004,203267,4,https://p.scdn.co/mp3-preview/bc4e23d051aad9abdbb90183b4e1e682afd75308?cid=5fe60eee742d40ef853bb1ae66209140,-114.523254,83.44057,19.691706,11.361483,-0.1127964,0.29160768,-6.698935,7.6557336,-22.640896,-0.4428169,-3.1088786,2.4924908,-1.2776432,0.39037386,0.28466663,0.23911324,0.29748908,0.48794836,0.6130229,0.39829686,0.4275632,0.38578594,0.4262832,0.5473238,0.32074684
2JvzF1RMd7lE3KmFlsyZD8,Hip-Hop,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594,4,https://p.scdn.co/mp3-preview/a3baf02e375a1f90d404ad8cf5f59f63ae5888d8?cid=5fe60eee742d40ef853bb1ae66209140,-136.56589,75.4059,25.028591,14.05488,14.587065,9.32016,-6.505706,6.2723846,-12.328237,5.3042502,-10.253717,9.420647,6.5635467,0.49659747,0.48371974,0.53144914,0.54384625,0.47519985,0.50845695,0.5074571,0.54066694,0.4205068,0.4075037,0.4615062,0.46912104
7GX5flRQZVHRAGd6B4TmDO,Hip-Hop,0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,182707,4,https://p.scdn.co/mp3-preview/115d957b81400862451425d9591dfa938da476da?cid=5fe60eee742d40ef853bb1ae66209140,-56.31078,69.56862,4.8816323,19.204836,13.623454,19.938534,7.3748283,19.189613,4.0724,22.854801,10.870073,9.008591,4.8569517,0.32110065,0.37568873,0.38399225,0.37563565,0.5192465,0.48660985,0.6740573,0.49792415,0.4943863,0.49437267,0.4551528,0.40524405
3LtpKP5abr2qqjunvjlX5i,Hip-Hop,0.911,0.573,6,-7.43,1,0.288,0.38,0,0.403,0.972,140.04,97393,4,https://p.scdn.co/mp3-preview/41105628e270a026ac9aecacd44e3373fceb9f43?cid=5fe60eee742d40ef853bb1ae66209140,-107.80916,77.05034,-24.873386,-1.5834118,-12.451431,-8.918265,-15.342816,-3.3282833,-14.629351,-5.1745615,-9.464244,-4.7689767,-7.123282,0.29698107,0.28932795,0.31403413,0.4108502,0.32686156,0.35733694,0.42737442,0.4202869,0.44340688,0.4222909,0.41557574,0.36494854
40iJIUlhi6renaREYGeIDS,Hip-Hop,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,291175,4,https://p.scdn.co/mp3-preview/eb11d1cbc3babe956721c8292a3c825dbf326bcf?cid=5fe60eee742d40ef853bb1ae66209140,-59.264,70.24022,27.921103,19.841143,20.472805,24.179218,-1.3878717,20.923395,1.6301749,12.250791,0.3809267,11.026833,8.536733,0.7045511,0.6613167,0.6277007,0.691684,0.69511193,0.7697187,0.6236735,0.56662273,0.55162805,0.59507483,0.6662494,0.65222937
1VLtjHwRWOVJiE5Py7JxoQ,Hip-Hop,0.832,0.534,1,-7.813,0,0.253,0.345,0,0.165,0.116,93.924,132833,4,https://p.scdn.co/mp3-preview/26ae09172d72ee19e5752397269942b476fa0b0f?cid=5fe60eee742d40ef853bb1ae66209140,-83.14186,100.733635,19.878819,25.10528,12.975863,11.846647,-3.9291923,11.587294,-2.7534835,2.7237964,3.1469746,7.348525,5.1984696,0.38165447,0.53850734,0.36814934,0.39290887,0.4209577,0.3611651,0.47553116,0.3700194,0.44309592,0.38531366,0.3238068,0.35882953
2HbKqm4o0w5wEeEFXm2sD4,Hip-Hop,0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,386907,4,https://p.scdn.co/mp3-preview/918a048521fe4c233f781943bd1194c20a12505a?cid=5fe60eee742d40ef853bb1ae66209140,-57.27527,71.01038,25.959772,31.535727,19.371113,8.779745,-1.6838878,14.824987,-6.44785,12.457144,-0.66426456,9.899379,0.5184635,0.50330716,0.47706556,0.46525893,0.455954,0.5183976,0.5565715,0.58053863,0.62812,0.55728805,0.55141413,0.5063757,0.5264816
52NGJPcLUzQq5w7uv4e5gf,Hip-Hop,0.843,0.669,1,-4.105,0,0.0639,0.0846,1.28E-05,0.105,0.435,136.979,238253,4,https://p.scdn.co/mp3-preview/511bdf681359f3b57dfa25344f34c2b66ecc4326?cid=5fe60eee742d40ef853bb1ae66209140,-56.404564,97.68601,23.474487,19.956638,13.528165,8.856473,-9.134235,11.311483,-9.117963,7.1470323,-3.4704518,0.75984466,-0.31389514,0.37674385,0.48423314,0.3583855,0.4230656,0.45698047,0.34038314,0.39104125,0.35261145,0.48489958,0.5242406,0.40814632,0.40160173
1tkg4EHVoqnhR6iFEXb60y,Hip-Hop,0.709,0.548,10,-8.493,1,0.353,0.65,1.59E-06,0.133,0.543,83.995,160000,4,https://p.scdn.co/mp3-preview/adb8009cc6cbbe5fdf39cdbe0501849fa328871a?cid=5fe60eee742d40ef853bb1ae66209140,-49.0412,57.942554,37.53073,23.415081,-3.6677723,1.2926223,-7.837649,9.759302,-10.855499,6.9976454,-12.094293,1.7868252,3.0600264,0.5678213,0.43674833,0.5117031,0.4827978,0.49294502,0.55598044,0.51216334,0.6001946,0.47921032,0.5537179,0.63798964,0.5003369
4WuOWVnAqvEQxgSRrspBgt,Hip-Hop,0.671,0.658,2,-5.567,1,0.309,0.189,8.66E-05,0.147,0.257,87.933,207307,4,https://p.scdn.co/mp3-preview/9ea22e3b26eddac6f90adaa9b4d35b38e0c3b038?cid=5fe60eee742d40ef853bb1ae66209140,-69.385574,122.41701,8.008856,25.387165,22.93031,13.056879,2.2576447,13.852452,-9.433798,9.975916,6.6408296,2.3548734,9.014048,0.38039964,0.4371875,0.6335899,0.5074775,0.43467036,0.45796832,0.44512463,0.516703,0.48517102,0.56806475,0.5428863,0.38087064
18vXApRmJSgQ6wG2ll9AOg,Hip-Hop,0.789,0.536,6,-6.862,1,0.242,0.41,0,0.129,0.437,81.039,165926,4,https://p.scdn.co/mp3-preview/6920a1b1e7a88385654fdb76c83b054609d16172?cid=5fe60eee742d40ef853bb1ae66209140,-75.65088,81.95439,17.000263,10.343614,1.9216557,3.9383667,-6.8561935,8.39669,-4.303997,3.7321174,0.5774287,6.389147,3.295821,0.49428576,0.41253203,0.38578764,0.51788986,0.4239308,0.52279794,0.37702295,0.3814593,0.49702063,0.45209488,0.42187086,0.39747423
1bDbXMyjaUIooNwFE9wn0N,Hip-Hop,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86E-06,0.355,0.424,153.15,239360,3,https://p.scdn.co/mp3-preview/de60e5029a3488bfd6ce436beaca0472b7d20d9c?cid=5fe60eee742d40ef853bb1ae66209140,-122.00871,85.625046,30.198654,25.321709,10.434901,9.958947,5.2456436,18.505873,-7.6686234,7.754565,6.8927536,4.0272737,12.025375,0.5922457,0.64201075,0.6265848,0.67302316,0.6623368,0.5626097,0.5061618,0.48107523,0.5246747,0.5500962,0.5538062,0.5754838
0FA4wrjDJvJTTU8AepZTup,Hip-Hop,0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,163139,4,https://p.scdn.co/mp3-preview/1cce06be1e8bc6d30ee8f6e00e4ac1f6d5d58b52?cid=5fe60eee742d40ef853bb1ae66209140,-54.048046,98.8771,29.672443,10.015177,2.608191,13.613783,-0.8163419,22.16629,-1.1950718,7.1490736,-0.11496458,6.7495546,2.905986,0.4237039,0.5068162,0.5396606,0.62815815,0.8301136,0.6760054,0.69854504,0.5453014,0.45295948,0.439885,0.41742176,0.5517496
1qMMYpVatbRITKCfq1gasi,Hip-Hop,0.883,0.657,8,-5.748,1,0.305,0.0603,0,0.128,0.284,124.992,172933,4,https://p.scdn.co/mp3-preview/a5bb6f511c845bd5f971e0fca5ba45f080835ca9?cid=5fe60eee742d40ef853bb1ae66209140,-63.191723,92.408485,22.320248,19.468908,15.82605,12.225738,0.28133374,11.874652,-3.526823,4.744828,2.6756327,6.363977,9.084135,0.41591483,0.39512625,0.583418,0.4850064,0.44757748,0.46040836,0.43684274,0.51673037,0.45705676,0.5469541,0.49827757,0.37959936
0wHFktze2PHC5jDt3B17DC,Hip-Hop,0.902,0.582,5,-5.902,0,0.109,0.111,3.18E-06,0.111,0.332,107.005,173948,4,https://p.scdn.co/mp3-preview/c05a687254dbdf50a9ab4879d85e54a7594e367f?cid=5fe60eee742d40ef853bb1ae66209140,-66.89219,70.417046,23.327263,22.078278,12.790933,3.3201911,1.9715328,10.849017,-0.49315745,6.6117706,-2.8788824,-1.3685629,1.0278656,0.36192402,0.42227092,0.61445177,0.5917605,0.4681366,0.40377122,0.34353608,0.41304827,0.33645612,0.3526904,0.5082337,0.40154037
0lEjxUUlKqjqXrVlIHFduD,Hip-Hop,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,193347,4,https://p.scdn.co/mp3-preview/8d1b59e1a9f98677adccd557f7389e87d6aabd4c?cid=5fe60eee742d40ef853bb1ae66209140,-73.76058,89.03562,0.72137356,23.857029,13.682399,15.610309,1.6508486,13.095461,-5.7824564,8.879771,4.482131,10.221113,7.855034,0.4430479,0.42160645,0.40872526,0.5514051,0.6821166,0.84073913,0.73500615,0.54228103,0.48784176,0.47506803,0.46812,0.40303725
0fX4oNGBWO3dSGUZcVdVV2,Hip-Hop,0.79,0.67,1,-5.527,1,0.105,0.377,2.32E-06,0.119,0.408,139.956,195950,4,https://p.scdn.co/mp3-preview/d5d77f460ea4285f30f1d06d455d45a3d984454c?cid=5fe60eee742d40ef853bb1ae66209140,-36.66443,101.64682,0.025500108,27.913898,9.890325,16.43645,-6.807391,12.002423,-7.8920975,7.843141,0.35505638,3.5656967,2.3709083,0.31110287,0.30698708,0.31881335,0.456318,0.45004076,0.40849152,0.39837867,0.3618843,0.5013431,0.53811884,0.51183116,0.38061553
5m0yZ33oOy0yYBtdTXuxQe,Hip-Hop,0.962,0.619,10,-5.562,0,0.405,0.0354,0,0.083,0.154,127.958,144652,4,https://p.scdn.co/mp3-preview/a66a4da4b92d61bd171117fed39b108e501dea63?cid=5fe60eee742d40ef853bb1ae66209140,-87.93153,93.473495,23.809734,11.410692,26.404667,20.685883,-6.0529623,9.545384,15.309751,0.62362087,4.499438,17.228827,2.950133,0.41151363,0.36719546,0.43105158,0.54374766,0.506773,0.5592743,0.47467738,0.46175233,0.6106976,0.5211009,0.62578714,0.46224713
4FyesJzVpA39hbYvcseO2d,Hip-Hop,0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891,4,https://p.scdn.co/mp3-preview/72dce26448e87be36c3776ded36b75a9fd01359e?cid=5fe60eee742d40ef853bb1ae66209140,-67.52642,90.34635,12.90374,11.676485,8.14919,13.135358,-1.1718338,7.927743,0.51325434,6.552437,5.695137,7.7092614,1.5743548,0.478113,0.4503959,0.45962042,0.62780654,0.7139095,0.87110984,0.6436044,0.4566869,0.42657012,0.45394093,0.4462703,0.42653257
1p0rEzrK7YtdRZVtiyV7RN,Hip-Hop,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,4,https://p.scdn.co/mp3-preview/2c70ae554b0019f3780af30177c211e40aea0512?cid=5fe60eee742d40ef853bb1ae66209140,-46.523457,71.175545,7.877448,17.759817,6.845539,4.6188226,-1.7528816,10.550155,-8.68948,8.212845,-1.3496201,-1.1877491,-0.008611488,0.48066956,0.5214921,0.35623533,0.3813434,0.3519728,0.33171323,0.39654845,0.40127093,0.5631,0.47451082,0.46177825,0.5403884
4xqIYGwwZTEem9U8A42SPF,Hip-Hop,0.929,0.7,0,-5.595,0,0.0906,0.144,0,0.349,0.802,120.009,132024,4,https://p.scdn.co/mp3-preview/c36cfa2427d26ac1ee05900f6bdf27caa3543332?cid=5fe60eee742d40ef853bb1ae66209140,-47.473785,77.49397,19.930624,0.11407123,10.351557,-6.4167113,-6.7879777,3.995198,-16.250177,2.111868,-7.988388,2.5498643,-3.0253108,0.57299393,0.46001357,0.46185827,0.39154065,0.28894812,0.29943502,0.297551,0.42969942,0.3323331,0.3184654,0.42980886,0.42684928
4vVjPTApwXZwB2H3mBq3ml,Hip-Hop,0.825,0.649,11,-4.297,1,0.169,0.117,0,0.232,0.143,127.978,142657,4,https://p.scdn.co/mp3-preview/5afc073eead72de22d798d96144116804f4bea94?cid=5fe60eee742d40ef853bb1ae66209140,-25.442749,84.192245,40.398087,16.592403,-4.9653454,24.374187,3.4890766,11.074577,9.06672,5.655629,4.798547,10.003977,1.9401195,0.42626014,0.45756656,0.45645386,0.6128665,0.6188806,0.6077686,0.62569606,0.55442613,0.47311082,0.47542334,0.5980431,0.5005814
3zkyus0njMCL6phZmNNEeN,Hip-Hop,0.735,0.449,2,-9.933,0,0.383,0.859,0,0.213,0.514,146.016,175890,4,https://p.scdn.co/mp3-preview/5391f8e7621898d3f5237e297e3fbcabe1fe3494?cid=5fe60eee742d40ef853bb1ae66209140,-105.10673,94.96305,26.09936,-0.8142991,12.090836,-8.839964,-7.968089,1.8299859,-11.984407,-4.024757,-8.399809,-1.4221141,-1.2766479,0.31822678,0.2586897,0.32549825,0.30170193,0.2684398,0.27372256,0.26963505,0.33707443,0.4419989,0.48111758,0.45433635,0.41045055
2xB46Bj9HZ4cr058yN4Pla,Hip-Hop,0.539,0.648,4,-6.008,1,0.0619,0.118,0,0.362,0.403,91.066,133331,4,https://p.scdn.co/mp3-preview/16790c7ce12dfb06e954ac8bba38a1f4b9dfb990?cid=5fe60eee742d40ef853bb1ae66209140,-26.08735,127.979355,-2.3910892,26.309082,-2.7074516,3.6841092,9.196682,7.0680366,6.9090333,14.901517,-2.8185914,8.45859,3.8135383,0.37427455,0.35157555,0.21839805,0.37195495,0.44104218,0.3680027,0.48244882,0.46208873,0.6971216,0.6448281,0.3743059,0.29910883
5rurggqwwudn9clMdcchxT,Hip-Hop,0.631,0.535,0,-7.836,1,0.0842,0.464,0,0.115,0.22,140.127,219453,4,https://p.scdn.co/mp3-preview/f4f13751297cc17a1f284bae8a13b30572c08770?cid=5fe60eee742d40ef853bb1ae66209140,-72.8654,105.591896,6.6480646,25.194664,4.125314,2.7232065,5.0026765,1.8712184,-9.621142,1.560662,-9.95222,9.0537815,-3.6610107,0.43056098,0.28826165,0.4131267,0.2990033,0.4915103,0.42631188,0.3285977,0.37725025,0.31752944,0.46262845,0.27151704,0.28425732
3QzAOrNlsabgbMwlZt7TAY,Hip-Hop,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4,https://p.scdn.co/mp3-preview/6765ad85708c309bc0daee9eca5660e285af9a07?cid=5fe60eee742d40ef853bb1ae66209140,-50.17952,88.94298,8.212011,22.691345,7.3487144,5.6471148,-0.17063332,4.226001,-2.9765134,6.8620453,-0.5444956,1.0278718,4.884488,0.42525536,0.3659898,0.49826255,0.30756646,0.31095415,0.22226307,0.28686267,0.33483684,0.28531554,0.3992229,0.34042022,0.497824
